ocm_id,operator,usage_type,status,is_operational,address1,address2,town,state_province,postcode,country,latitude,longitude,title,num_points,connector_types,max_power_kw,all_connector_powers_kw,connection_statuses,borough,borough_density_km2,uk_avg_util_pct,uk_avg_energy_kWh,uk_usage_rows,priority_score,last_status_update,last_verified,submission_status,data_provider
5835,Total Energies (Uk),Public - Membership Required,Operational,True,Museum Street,nan,Camden,London,WC1A 1JP,GB,51.5181387,-0.1255737,Holborn NCP Car Park,4.0,BS1363 3 Pin 13 Amp,3.0,3,Operational,Camden,13988.4,50.21666666666667,36.88102564102565,78,0.2185849623276217,2016-11-03 10:28:00+00:00,2016-11-03 10:28:00+00:00,Submission Published,Open Charge Map Contributors
45049,Pod Point (Uk),Public - Membership Required,Operational,True,5 Spenser Street,Westminster,London,London,SW1E 6AA,GB,51.497912,-0.136349,5 Spenser Street,4.0,Type 2 (Socket Only); Type 2 (Socket Only),3.0,3,Operational,Westminster,13608.4,50.21666666666667,36.88102564102565,78,0.2114992626547359,2025-03-05 16:42:00+00:00,2025-03-05 16:42:00+00:00,Submission Published,Open Charge Map Contributors
60268,Pod Point (Uk),"Private - For Staff, Visitors Or Customers",Operational,True,73 Great Peter Street,Millbank,London,London,SW1P 2BN,GB,51.496653,-0.13111,Society of Motor Traders,5.0,Type 2 (Socket Only),7.0,7,Unknown,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1369164396912633,2023-10-09 13:30:00+00:00,2023-10-09 13:30:00+00:00,Submission Published,Open Charge Map Contributors
253851,Shell Recharge Solutions (Uk),Public,Not Operational,False,2 Bury Place,nan,London,London,WC1A 2JU,GB,51.518144,-0.12398,2 Bury Place,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Camden,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
173531,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,14 St George Street,nan,London,London,W1S 1FH,GB,51.512844,-0.143349,14 St George Street,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
252909,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Great Peter Street,nan,London,London,SW1P 2JX,GB,51.496731,-0.132808,Great Peter Street,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
173460,Shell Recharge Solutions (Uk),Public,Not Operational,False,17 Southampton Place,nan,London,London,WC1A 2DB,GB,51.517947,-0.121831,17 Southampton Place,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Camden,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2022-08-23 11:09:00+00:00,2022-08-23 11:09:00+00:00,Imported and Published,UK National Charge Point Registry
460396,Total Energies (Uk),Public,Operational,True,15 Berkeley Square,nan,nan,London,W1J 6EG,GB,51.5098719676356,-0.1453217303424026,15 Berkeley Square,2.0,Type 2 (Socket Only),22.0,22,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1479227391285013,2025-08-15 15:57:00+00:00,2025-08-15 15:57:00+00:00,Submission Published,Open Charge Map Contributors
52972,Bp Pulse (Uk),Public - Membership Required,Operational,True,16-18 Berners Street,City of Westminster,London,London,W1T 3LN,GB,51.517235,-0.136815,Berners Street,2.0,BS1363 3 Pin 13 Amp; Type 2 (Socket Only),7.0,3; 7,Operational,Westminster,13608.4,50.21666666666667,36.88102564102565,78,0.212790440221561,2023-04-03 16:59:00+00:00,2023-04-03 16:59:00+00:00,Submission Published,Open Charge Map Contributors
92443,Pod Point (Uk),"Private - For Staff, Visitors Or Customers",Operational,True,16 Lower Marsh,nan,London,England,SE1 7RJ,GB,51.500361,-0.113099,Islamic Relief UK,1.0,Type 2 (Socket Only),7.0,7,Unknown,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1314369876364688,2023-10-09 13:27:00+00:00,2023-10-09 13:27:00+00:00,Submission Published,Open Charge Map Contributors
264631,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,London,SW1P 2BQ,GB,51.496,-0.13085,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
253462,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,London,W1J 5DJ,GB,51.508257,-0.146484,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
214237,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Opp.,nan,London,London,W1B 2LY,GB,51.514586,-0.142564,Opp.,1.0,Type 2 (Socket Only),5.0,5,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
253550,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,Opp.,nan,London,London,W1K 3QU,GB,51.511441,-0.145558,Opp.,1.0,Type 2 (Socket Only),5.0,5,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
52918,Bp Pulse (Uk),Public - Membership Required,Operational,True,Mayfair,City of Westminster,London,London,W1J 7AF,GB,51.506001,-0.146775,NCP Carrington Street,2.0,BS1363 3 Pin 13 Amp,3.0,3,Operational,Westminster,13608.4,50.21666666666667,36.88102564102565,78,0.2087595366273387,2019-03-09 06:38:00+00:00,2019-03-09 06:38:00+00:00,Submission Published,Open Charge Map Contributors
268054,Total Energies (Uk),Public,Not Operational,False,18 Grosvenor Street,nan,City of Westminster,London,W1K 4PZ,GB,51.512165,-0.145341,Grosvenor Street,1.0,Type 2 (Socket Only),22.0,22,Operational,Westminster,13608.4,50.21666666666667,36.88102564102565,78,0.2265364656861963,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
4443,Independent Operator,Public,Operational,True,Bloomsbury Square,Camden,London,London,WC1A 2RJ,GB,51.5190133,-0.1222460000000182,Bloomsbury Square Car Park,1.0,nan,4.8,nan,nan,Camden,13988.4,50.21666666666667,36.88102564102565,78,0.2162892799039258,2014-03-23 10:52:00+00:00,2014-03-23 10:52:00+00:00,Submission Published,Open Charge Map Contributors
253070,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,14 Stafford Place,nan,London,London,SW1E 6NP,GB,51.498965,-0.141783,14 Stafford Place,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
52817,Bp Pulse (Uk),Public - Membership Required,Operational,True,45-47 Berners Street,nan,London,London,W1T 3NE,GB,51.518002,-0.137539,NCP Berners Street,2.0,BS1363 3 Pin 13 Amp; Type 2 (Socket Only),4.0,3; 4,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1297836729545006,2019-03-07 06:38:00+00:00,2019-03-07 06:38:00+00:00,Submission Published,Open Charge Map Contributors
4427,Independent Operator,Public,Operational,True,Lincolns Inn Fields,Camden,London,London,WC2A 3TL,GB,51.51643,-0.114483,Lincolns Inn,1.0,nan,4.8,nan,nan,Westminster,13988.4,50.21666666666667,36.88102564102565,78,0.2162892799039258,2011-05-17 17:23:00+00:00,2011-05-17 17:23:00+00:00,Submission Published,Open Charge Map Contributors
253567,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,London,W1K 4PS,GB,51.511983,-0.146098,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:46:00+00:00,2023-05-04 09:46:00+00:00,Imported and Published,UK National Charge Point Registry
4405,Bp Pulse (Uk),Public - Membership Required,Operational,True,21 Grosvenor Hill,Westminster,London,London,W1K 3QQ,GB,51.510944,-0.146848,NCP Grosvenor Hill,2.0,BS1363 3 Pin 13 Amp,3.0,3,Operational,Westminster,13608.4,50.21666666666667,36.88102564102565,78,0.2087595366273387,2019-03-05 06:36:00+00:00,2019-03-05 06:36:00+00:00,Submission Published,Open Charge Map Contributors
4404,Independent Operator,Public,Operational,True,21 Grosvenor Hill,Westminster,London,London,W1K 3QQ,GB,51.510944,-0.146848,NCP Grosvenor Hill,1.0,nan,4.8,nan,nan,Westminster,13608.4,50.21666666666667,36.88102564102565,78,0.2092035802310401,2011-05-17 17:23:00+00:00,2011-05-17 17:23:00+00:00,Submission Published,Open Charge Map Contributors
252872,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,opp.,nan,London,London,SW1P 1AB,GB,51.495919,-0.135237,opp.,1.0,Type 2 (Socket Only),5.0,5,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
95361,Pod Point (Uk),Public - Membership Required,Operational,True,Palace Street,Westminster,London,London,SW1E 5JL,GB,51.497297,-0.139462,Palace Street,2.0,Type 2 (Socket Only),7.0,7,Operational,Westminster,13608.4,50.21666666666667,36.88102564102565,78,0.212790440221561,2024-08-15 05:22:00+00:00,2024-08-15 05:22:00+00:00,Submission Published,Open Charge Map Contributors
252877,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,London,SW1P 1AB,GB,51.496,-0.13586,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
85098,(Business Owner At Location),"Private - For Staff, Visitors Or Customers",Operational,True,Horseferry Road,City of Westminster,London,London,SW1P 3RE,GB,51.4948439,-0.12867,Zipcar Horseferry Road,2.0,Type 2 (Socket Only),7.0,7,Operational,Westminster,13608.4,50.21666666666667,36.88102564102565,78,0.212790440221561,2017-03-25 22:02:00+00:00,2017-03-25 22:02:00+00:00,Submission Published,Open Charge Map Contributors
253825,Total Energies (Uk),Public - Membership Required,Not Operational,False,Newmans Row,nan,Camden,London,WC2A 3PD,GB,51.5175,-0.115606,Newmans Row,1.0,Type 1 (J1772); Type 2 (Socket Only),7.0,3; 7,Operational,Westminster,13988.4,50.21666666666667,36.88102564102565,78,0.2185062768807482,2023-03-08 04:20:00+00:00,2023-03-08 04:20:00+00:00,Imported and Published,UK National Charge Point Registry
56960,Pod Point (Uk),Public - Membership Required,Operational,True,Horseferry Road,Millbank,London,London,SW1P 4DR,GB,51.494767503224,-0.130060857177789,Horseferry Road,2.0,Type 2 (Socket Only),7.0,7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1328068506501674,2025-01-27 06:18:00+00:00,2025-01-27 06:18:00+00:00,Submission Published,Open Charge Map Contributors
147933,Bp Pulse (Uk),Private - Restricted Access,Operational,True,33 Horseferry Road,Millbank,London,London,SW1P 4DR,GB,51.494678,-0.129862,Department for Transport,1.0,CCS (Type 2); CHAdeMO; Type 2 (Tethered Connector),50.0,43; 50,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1747692012743593,2023-08-23 10:44:00+00:00,2023-08-23 10:44:00+00:00,Submission Published,Open Charge Map Contributors
4456,Total Energies (Uk),Public - Membership Required,Operational,True,40 Charlotte Street,Camden,London,London,W1T 2NH,GB,51.519293,-0.135446,Charlotte Street,1.0,Type 1 (J1772); Type 2 (Socket Only),7.0,4; 7,Operational,Westminster,13988.4,50.21666666666667,36.88102564102565,78,0.2185062768807482,2019-05-12 05:29:00+00:00,2019-05-12 05:29:00+00:00,Submission Published,Open Charge Map Contributors
252820,Esb Energy (Uk),Public - Pay At Location,Not Operational,False,"Regency Place, Belgravia, Westminster, SW1P 2DZ",nan,Westminster,London,SW1P 2DZ,GB,51.494868,-0.132312,"Regency Place, Belgravia",1.0,CHAdeMO; Type 2 (Tethered Connector) ; Type 2 (Tethered Connector),50.0,43; 50,Operational,Westminster,13608.4,50.21666666666667,36.88102564102565,78,0.2547527908457529,2023-05-04 08:43:00+00:00,2023-05-04 08:43:00+00:00,Imported and Published,UK National Charge Point Registry
136167,Total Energies (Uk),Public - Membership Required,Not Operational,False,7 Francis Street,nan,Victoria Station,London,SW1P 1QP,GB,51.495977,-0.137269,7 Francis Street,1.0,BS1363 3 Pin 13 Amp; Type 2 (Socket Only),7.0,3.7; 7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1314369876364688,2022-08-23 11:08:00+00:00,2022-08-23 11:08:00+00:00,Imported and Published,UK National Charge Point Registry
57552,Total Energies (Uk),Public - Membership Required,Operational,True,8 Store Street,nan,London,London,W1B 1AD,GB,51.5201029380956,-0.131020545959473,"Store Street, London WC1",1.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1314369876364688,2019-05-12 05:28:00+00:00,2019-05-12 05:28:00+00:00,Submission Published,Open Charge Map Contributors
167016,Esb Energy (Uk),Public - Pay At Location,Operational,True,"195 Carlisle Lane, Lambeth",nan,London,London,SE17LH,GB,51.497106,-0.115396,Carlisle Lane Parking/Charging,1.0,CHAdeMO; CCS (Type 2); Type 2 (Tethered Connector),50.0,43; 50,Operational,Lambeth,14883.6,50.21666666666667,36.88102564102565,78,0.2785309072217106,2024-07-02 11:39:00+00:00,2024-07-02 11:39:00+00:00,Imported and Published,Open Charge Map Contributors
252803,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,2 Dean Ryle Street,nan,London,London,SW1P 4DA,GB,51.494536,-0.126872,2 Dean Ryle Street,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
252801,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,nan,nan,London,London,SW1P 4DA,GB,51.494531,-0.126872,Shell Recharge/Ubitricity,1.0,Type 2 (Socket Only),5.0,5,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1294215358393576,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
252830,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,17 Rochester Street,nan,London,London,SW1P 2QQ,GB,51.495249,-0.134985,17 Rochester Street,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
259503,Char.Gy,Public,Operational,True,16 Hatfields,nan,London,England,SE1 8DJ,GB,51.5064914,-0.1070171,16 Hatfields,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-05-27 05:54:00+00:00,2023-05-27 05:54:00+00:00,Submission Published,Open Charge Map Contributors
286036,Shell Recharge Solutions (Uk),Public - Pay At Location,Operational,True,7 Buckingham Palace Rd,nan,London,London,SW1W 0PP,GB,51.508123,-0.14861,7 Buckingham Palace Rd,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-12-07 08:10:00+00:00,2023-12-07 08:10:00+00:00,Imported and Published,UK National Charge Point Registry
77654,Pod Point (Uk),"Private - For Staff, Visitors Or Customers",Operational,True,Multiplex Construction Office,nan,London,London,SW1E 5DU,GB,51.498136,-0.142448,Dornan Engineering,1.0,Type 2 (Socket Only),7.0,7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1314369876364688,2025-01-31 06:34:00+00:00,2025-01-31 06:34:00+00:00,Submission Published,Open Charge Map Contributors
252886,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,opposite 115 Thirleby Gardens,nan,London,London,SW1P 1HJ,GB,51.496199,-0.138431,opposite 115 Thirleby Gardens,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-04 09:45:00+00:00,2023-05-04 09:45:00+00:00,Imported and Published,UK National Charge Point Registry
259511,Char.Gy,Public,Operational,True,19 Hatfields,nan,London,England,SE1 8DJ,GB,51.5059876,-0.1068167,19 Hatfields,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Outer London,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1295223084292132,2023-05-27 05:54:00+00:00,2023-05-27 05:54:00+00:00,Submission Published,Open Charge Map Contributors
72053,Pod Point (Uk),"Private - For Staff, Visitors Or Customers",Operational,True,76 Marsham Street,Millbank,London,London,SW1P 4LY,GB,51.4943511,-0.130313900000033,Drake House,14.0,Type 2 (Socket Only),7.0,7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.149245206814551,2020-01-14 14:58:00+00:00,2020-01-14 14:58:00+00:00,Submission Published,Open Charge Map Contributors
253861,Shell Recharge Solutions (Uk),Public - Pay At Location,Not Operational,False,57 Wells street,nan,London,London,W1T 3PT,GB,51.518365,-0.139669,57 Wells street,1.0,Type 2 (Socket Only),3.7,3.7,Operational,Westminster,9318.948648648648,50.21666666666667,36.88102564102565,78,0.1281114921712353,2023-05-05 04:00:00+00:00,2023-05-05 04:00:00+00:00,Imported and Published,UK National Charge Point Registry
